year,geography_type,geography_id,geography_name,total_storefronts,vacant_storefronts,vacancy_rate,median_rent_psf_class2_4,total_storefronts_class1,vacant_storefronts_class1,vacancy_rate_class1,total_storefronts_class2_4,vacant_storefronts_class2_4,vacancy_rate_class2_4,total_storefronts_all,vacant_storefronts_all,vacancy_rate_all,has_full_class1_vacancy,has_full_class24_vacancy
2020,census tract,1.0014.02,1.0014.02,79.0,10.0,0.12658227848101267,8.0,,,,79.0,10.0,0.12658227848101267,79.0,10.0,0.12658227848101267,True,True
2020,census tract,1.0015.01,1.0015.01,113.0,18.0,0.1592920353982301,8.0,,,,113.0,18.0,0.1592920353982301,113.0,18.0,0.1592920353982301,True,True
2020,census tract,1.0015.02,1.0015.02,201.0,42.0,0.208955223880597,11.0,,,,201.0,42.0,0.208955223880597,201.0,42.0,0.208955223880597,True,True
2020,census tract,1.0016.00,1.0016.00,343.0,35.0,0.10204081632653061,6.0,,,,343.0,35.0,0.10204081632653061,343.0,35.0,0.10204081632653061,True,True
2020,census tract,1.0018.00,1.0018.00,343.0,51.0,0.14868804664723032,7.0,,,,343.0,51.0,0.14868804664723032,343.0,51.0,0.14868804664723032,True,True
2020,census tract,1.0021.00,1.0021.00,184.0,27.0,0.14673913043478262,11.43,,,,184.0,27.0,0.14673913043478262,184.0,27.0,0.14673913043478262,True,True
2020,census tract,1.0022.01,1.0022.01,64.0,10.0,0.15625,6.0,,,,64.0,10.0,0.15625,64.0,10.0,0.15625,True,True
2020,census tract,1.0022.02,1.0022.02,20.0,,,7.58,,,,20.0,,,20.0,,,True,False
2020,census tract,1.0026.01,1.0026.01,23.0,,,5.83,,,,23.0,,,23.0,,,True,False
2020,census tract,1.0026.02,1.0026.02,42.0,11.0,0.2619047619047619,5.0,,,,42.0,11.0,0.2619047619047619,42.0,11.0,0.2619047619047619,True,True
2020,census tract,1.0027.00,1.0027.00,42.0,,,6.0,,,,42.0,,,42.0,,,True,False
2020,census tract,1.0028.00,1.0028.00,45.0,,,6.58,,,,45.0,,,45.0,,,True,False
2020,census tract,1.0029.00,1.0029.00,308.0,39.0,0.1266233766233766,7.0,,,,308.0,39.0,0.1266233766233766,308.0,39.0,0.1266233766233766,True,True
2020,census tract,1.0030.01,1.0030.01,203.0,31.0,0.15270935960591134,7.0,,,,203.0,31.0,0.15270935960591134,203.0,31.0,0.15270935960591134,True,True
2020,census tract,1.0030.02,1.0030.02,68.0,,,8.0,,,,68.0,,,68.0,,,True,False
2020,census tract,1.0031.00,1.0031.00,83.0,13.0,0.1566265060240964,10.45,,,,83.0,13.0,0.1566265060240964,83.0,13.0,0.1566265060240964,True,True
2020,census tract,1.0032.00,1.0032.00,196.0,20.0,0.10204081632653061,8.0,,,,196.0,20.0,0.10204081632653061,196.0,20.0,0.10204081632653061,True,True
2020,census tract,1.0033.00,1.0033.00,250.0,33.0,0.132,7.0,,,,250.0,33.0,0.132,250.0,33.0,0.132,True,True
2020,census tract,1.0034.00,1.0034.00,165.0,22.0,0.13333333333333333,8.0,,,,165.0,22.0,0.13333333333333333,165.0,22.0,0.13333333333333333,True,True
2020,census tract,1.0036.01,1.0036.01,64.0,,,7.5,,,,64.0,,,64.0,,,True,False
2020,census tract,1.0036.02,1.0036.02,56.0,,,7.0,,,,56.0,,,56.0,,,True,False
2020,census tract,1.0037.00,1.0037.00,108.0,19.0,0.17592592592592593,7.0,,,,108.0,19.0,0.17592592592592593,108.0,19.0,0.17592592592592593,True,True
2020,census tract,1.0038.00,1.0038.00,342.0,40.0,0.11695906432748537,8.0,,,,342.0,40.0,0.11695906432748537,342.0,40.0,0.11695906432748537,True,True
2020,census tract,1.0039.00,1.0039.00,127.0,33.0,0.25984251968503935,6.0,,,,127.0,33.0,0.25984251968503935,127.0,33.0,0.25984251968503935,True,True
2020,census tract,1.0040.00,1.0040.00,184.0,29.0,0.15760869565217392,9.0,,,,184.0,29.0,0.15760869565217392,184.0,29.0,0.15760869565217392,True,True
2020,census tract,1.0041.00,1.0041.00,418.0,68.0,0.16267942583732056,8.81,,,,418.0,68.0,0.16267942583732056,418.0,68.0,0.16267942583732056,True,True
2020,census tract,1.0042.00,1.0042.00,68.0,10.0,0.14705882352941177,10.0,,,,68.0,10.0,0.14705882352941177,68.0,10.0,0.14705882352941177,True,True
2020,census tract,1.0043.00,1.0043.00,245.0,54.0,0.22040816326530613,12.0,,,,245.0,54.0,0.22040816326530613,245.0,54.0,0.22040816326530613,True,True
2020,census tract,1.0044.00,1.0044.00,24.0,,,7.5,,,,24.0,,,24.0,,,True,False
2020,census tract,1.0045.00,1.0045.00,169.0,30.0,0.17751479289940827,10.0,,,,169.0,30.0,0.17751479289940827,169.0,30.0,0.17751479289940827,True,True
2020,census tract,1.0047.00,1.0047.00,229.0,35.0,0.15283842794759825,11.0,,,,229.0,35.0,0.15283842794759825,229.0,35.0,0.15283842794759825,True,True
2020,census tract,1.0048.00,1.0048.00,87.0,13.0,0.14942528735632185,8.0,,,,87.0,13.0,0.14942528735632185,87.0,13.0,0.14942528735632185,True,True
2020,census tract,1.0049.00,1.0049.00,363.0,53.0,0.14600550964187328,15.0,,,,363.0,53.0,0.14600550964187328,363.0,53.0,0.14600550964187328,True,True
2020,census tract,1.0050.00,1.0050.00,83.0,,,8.0,,,,83.0,,,83.0,,,True,False
2020,census tract,1.0052.00,1.0052.00,145.0,24.0,0.16551724137931034,9.0,,,,145.0,24.0,0.16551724137931034,145.0,24.0,0.16551724137931034,True,True
2020,census tract,1.0054.00,1.0054.00,167.0,20.0,0.11976047904191617,7.0,,,,167.0,20.0,0.11976047904191617,167.0,20.0,0.11976047904191617,True,True
2020,census tract,1.0055.01,1.0055.01,36.0,,,11.17,,,,36.0,,,36.0,,,True,False
2020,census tract,1.0055.02,1.0055.02,122.0,12.0,0.09836065573770492,11.0,,,,122.0,12.0,0.09836065573770492,122.0,12.0,0.09836065573770492,True,True
2020,census tract,1.0056.00,1.0056.00,110.0,17.0,0.15454545454545454,8.0,,,,110.0,17.0,0.15454545454545454,110.0,17.0,0.15454545454545454,True,True
2020,census tract,1.0057.00,1.0057.00,56.0,,,11.5,,,,56.0,,,56.0,,,True,False
2020,census tract,1.0058.00,1.0058.00,245.0,43.0,0.17551020408163265,9.0,,,,245.0,43.0,0.17551020408163265,245.0,43.0,0.17551020408163265,True,True
2020,census tract,1.0059.00,1.0059.00,90.0,18.0,0.2,11.0,,,,90.0,18.0,0.2,90.0,18.0,0.2,True,True
2020,census tract,1.0061.00,1.0061.00,149.0,29.0,0.19463087248322147,8.46,,,,149.0,29.0,0.19463087248322147,149.0,29.0,0.19463087248322147,True,True
2020,census tract,1.0063.00,1.0063.00,183.0,29.0,0.15846994535519127,9.2,,,,183.0,29.0,0.15846994535519127,183.0,29.0,0.15846994535519127,True,True
2020,census tract,1.0064.00,1.0064.00,118.0,23.0,0.19491525423728814,7.0,,,,118.0,23.0,0.19491525423728814,118.0,23.0,0.19491525423728814,True,True
2020,census tract,1.0065.00,1.0065.00,223.0,28.0,0.12556053811659193,11.0,,,,223.0,28.0,0.12556053811659193,223.0,28.0,0.12556053811659193,True,True
2020,census tract,1.0066.00,1.0066.00,94.0,18.0,0.19148936170212766,7.0,,,,94.0,18.0,0.19148936170212766,94.0,18.0,0.19148936170212766,True,True
2020,census tract,1.0067.00,1.0067.00,190.0,25.0,0.13157894736842105,12.5,,,,190.0,25.0,0.13157894736842105,190.0,25.0,0.13157894736842105,True,True
2020,census tract,1.0068.00,1.0068.00,179.0,24.0,0.1340782122905028,9.0,,,,179.0,24.0,0.1340782122905028,179.0,24.0,0.1340782122905028,True,True
2020,census tract,1.0069.00,1.0069.00,24.0,,,4.0,,,,24.0,,,24.0,,,True,False
2020,census tract,1.0070.00,1.0070.00,112.0,15.0,0.13392857142857142,10.65,,,,112.0,15.0,0.13392857142857142,112.0,15.0,0.13392857142857142,True,True
2020,census tract,1.0071.00,1.0071.00,179.0,22.0,0.12290502793296089,9.0,,,,179.0,22.0,0.12290502793296089,179.0,22.0,0.12290502793296089,True,True
2020,census tract,1.0072.00,1.0072.00,151.0,12.0,0.07947019867549669,8.0,,,,151.0,12.0,0.07947019867549669,151.0,12.0,0.07947019867549669,True,True
2020,census tract,1.0073.00,1.0073.00,200.0,40.0,0.2,16.0,,,,200.0,40.0,0.2,200.0,40.0,0.2,True,True
2020,census tract,1.0074.00,1.0074.00,208.0,42.0,0.20192307692307693,9.0,,,,208.0,42.0,0.20192307692307693,208.0,42.0,0.20192307692307693,True,True
2020,census tract,1.0075.00,1.0075.00,52.0,10.0,0.19230769230769232,11.0,,,,52.0,10.0,0.19230769230769232,52.0,10.0,0.19230769230769232,True,True
2020,census tract,1.0076.00,1.0076.00,297.0,62.0,0.20875420875420875,10.0,,,,297.0,62.0,0.20875420875420875,297.0,62.0,0.20875420875420875,True,True
2020,census tract,1.0077.00,1.0077.00,135.0,20.0,0.14814814814814814,13.0,,,,135.0,20.0,0.14814814814814814,135.0,20.0,0.14814814814814814,True,True
2020,census tract,1.0078.00,1.0078.00,89.0,14.0,0.15730337078651685,9.7,,,,89.0,14.0,0.15730337078651685,89.0,14.0,0.15730337078651685,True,True
2020,census tract,1.0079.00,1.0079.00,112.0,24.0,0.21428571428571427,14.5,,,,112.0,24.0,0.21428571428571427,112.0,24.0,0.21428571428571427,True,True
2020,census tract,1.0080.00,1.0080.00,141.0,12.0,0.0851063829787234,8.0,,,,141.0,12.0,0.0851063829787234,141.0,12.0,0.0851063829787234,True,True
2020,census tract,1.0081.00,1.0081.00,158.0,24.0,0.1518987341772152,11.0,,,,158.0,24.0,0.1518987341772152,158.0,24.0,0.1518987341772152,True,True
2020,census tract,1.0082.00,1.0082.00,191.0,35.0,0.18324607329842932,13.0,,,,191.0,35.0,0.18324607329842932,191.0,35.0,0.18324607329842932,True,True
2020,census tract,1.0083.00,1.0083.00,136.0,18.0,0.1323529411764706,12.0,,,,136.0,18.0,0.1323529411764706,136.0,18.0,0.1323529411764706,True,True
2020,census tract,1.0084.00,1.0084.00,164.0,22.0,0.13414634146341464,9.0,,,,164.0,22.0,0.13414634146341464,164.0,22.0,0.13414634146341464,True,True
2020,census tract,1.0086.03,1.0086.03,29.0,,,11.0,,,,29.0,,,29.0,,,True,False
2020,census tract,1.0087.00,1.0087.00,124.0,12.0,0.0967741935483871,9.0,,,,124.0,12.0,0.0967741935483871,124.0,12.0,0.0967741935483871,True,True
2020,census tract,1.0088.00,1.0088.00,97.0,,,9.0,,,,97.0,,,97.0,,,True,False
2020,census tract,1.0089.00,1.0089.00,41.0,,,10.68,,,,41.0,,,41.0,,,True,False
2020,census tract,1.0090.00,1.0090.00,123.0,18.0,0.14634146341463414,11.5,,,,123.0,18.0,0.14634146341463414,123.0,18.0,0.14634146341463414,True,True
2020,census tract,1.0091.00,1.0091.00,191.0,27.0,0.14136125654450263,9.0,,,,191.0,27.0,0.14136125654450263,191.0,27.0,0.14136125654450263,True,True
2020,census tract,1.0092.00,1.0092.00,210.0,57.0,0.2714285714285714,16.0,,,,210.0,57.0,0.2714285714285714,210.0,57.0,0.2714285714285714,True,True
2020,census tract,1.0093.00,1.0093.00,89.0,,,9.0,,,,89.0,,,89.0,,,True,False
2020,census tract,1.0094.00,1.0094.00,150.0,18.0,0.12,15.5,,,,150.0,18.0,0.12,150.0,18.0,0.12,True,True
2020,census tract,1.0095.00,1.0095.00,255.0,42.0,0.16470588235294117,6.41,,,,255.0,42.0,0.16470588235294117,255.0,42.0,0.16470588235294117,True,True
2020,census tract,1.0096.00,1.0096.00,331.0,41.0,0.12386706948640483,22.0,,,,331.0,41.0,0.12386706948640483,331.0,41.0,0.12386706948640483,True,True
2020,census tract,1.0097.00,1.0097.00,12.0,,,,,,,12.0,,,12.0,,,True,False
2020,census tract,1.0098.00,1.0098.00,207.0,34.0,0.1642512077294686,9.0,,,,207.0,34.0,0.1642512077294686,207.0,34.0,0.1642512077294686,True,True
2020,census tract,1.0099.00,1.0099.00,251.0,45.0,0.17928286852589642,6.0,,,,251.0,45.0,0.17928286852589642,251.0,45.0,0.17928286852589642,True,True
2020,census tract,1.0100.00,1.0100.00,174.0,41.0,0.23563218390804597,12.0,,,,174.0,41.0,0.23563218390804597,174.0,41.0,0.23563218390804597,True,True
2020,census tract,1.0101.00,1.0101.00,179.0,34.0,0.18994413407821228,11.0,,,,179.0,34.0,0.18994413407821228,179.0,34.0,0.18994413407821228,True,True
2020,census tract,1.0102.00,1.0102.00,183.0,32.0,0.17486338797814208,19.5,,,,183.0,32.0,0.17486338797814208,183.0,32.0,0.17486338797814208,True,True
2020,census tract,1.0103.00,1.0103.00,58.0,13.0,0.22413793103448276,10.5,,,,58.0,13.0,0.22413793103448276,58.0,13.0,0.22413793103448276,True,True
2020,census tract,1.0104.00,1.0104.00,196.0,31.0,0.15816326530612246,15.0,,,,196.0,31.0,0.15816326530612246,196.0,31.0,0.15816326530612246,True,True
2020,census tract,1.0106.01,1.0106.01,43.0,,,10.0,,,,43.0,,,43.0,,,True,False
2020,census tract,1.0106.02,1.0106.02,40.0,,,11.0,,,,40.0,,,40.0,,,True,False
2020,census tract,1.0108.00,1.0108.00,185.0,32.0,0.17297297297297298,9.0,,,,185.0,32.0,0.17297297297297298,185.0,32.0,0.17297297297297298,True,True
2020,census tract,1.0109.00,1.0109.00,337.0,55.0,0.1632047477744807,9.0,,,,337.0,55.0,0.1632047477744807,337.0,55.0,0.1632047477744807,True,True
2020,census tract,1.0110.00,1.0110.00,193.0,35.0,0.18134715025906736,10.0,,,,193.0,35.0,0.18134715025906736,193.0,35.0,0.18134715025906736,True,True
2020,census tract,1.0111.00,1.0111.00,139.0,33.0,0.23741007194244604,7.0,,,,139.0,33.0,0.23741007194244604,139.0,33.0,0.23741007194244604,True,True
2020,census tract,1.0112.01,1.0112.01,74.0,21.0,0.28378378378378377,10.0,,,,74.0,21.0,0.28378378378378377,74.0,21.0,0.28378378378378377,True,True
2020,census tract,1.0112.02,1.0112.02,94.0,15.0,0.1595744680851064,22.0,,,,94.0,15.0,0.1595744680851064,94.0,15.0,0.1595744680851064,True,True
2020,census tract,1.0112.03,1.0112.03,123.0,27.0,0.21951219512195122,17.5,,,,123.0,27.0,0.21951219512195122,123.0,27.0,0.21951219512195122,True,True
2020,census tract,1.0113.00,1.0113.00,248.0,55.0,0.2217741935483871,13.0,,,,248.0,55.0,0.2217741935483871,248.0,55.0,0.2217741935483871,True,True
2020,census tract,1.0114.01,1.0114.01,86.0,16.0,0.18604651162790697,23.0,,,,86.0,16.0,0.18604651162790697,86.0,16.0,0.18604651162790697,True,True
2020,census tract,1.0114.02,1.0114.02,134.0,26.0,0.19402985074626866,12.0,,,,134.0,26.0,0.19402985074626866,134.0,26.0,0.19402985074626866,True,True
2020,census tract,1.0115.00,1.0115.00,92.0,25.0,0.2717391304347826,8.719999999999999,,,,92.0,25.0,0.2717391304347826,92.0,25.0,0.2717391304347826,True,True
2020,census tract,1.0116.00,1.0116.00,24.0,,,10.0,,,,24.0,,,24.0,,,True,False
2020,census tract,1.0117.00,1.0117.00,15.0,,,4.0,,,,15.0,,,15.0,,,True,False
2020,census tract,1.0118.00,1.0118.00,121.0,24.0,0.19834710743801653,10.0,,,,121.0,24.0,0.19834710743801653,121.0,24.0,0.19834710743801653,True,True
2020,census tract,1.0119.00,1.0119.00,133.0,17.0,0.12781954887218044,21.0,,,,133.0,17.0,0.12781954887218044,133.0,17.0,0.12781954887218044,True,True
2020,census tract,1.0120.00,1.0120.00,92.0,,,11.0,,,,92.0,,,92.0,,,True,False
2020,census tract,1.0121.00,1.0121.00,158.0,20.0,0.12658227848101267,13.0,,,,158.0,20.0,0.12658227848101267,158.0,20.0,0.12658227848101267,True,True
2020,census tract,1.0122.00,1.0122.00,151.0,35.0,0.23178807947019867,22.0,,,,151.0,35.0,0.23178807947019867,151.0,35.0,0.23178807947019867,True,True
2020,census tract,1.0124.00,1.0124.00,80.0,,,9.0,,,,80.0,,,80.0,,,True,False
2020,census tract,1.0125.00,1.0125.00,145.0,27.0,0.18620689655172415,18.0,,,,145.0,27.0,0.18620689655172415,145.0,27.0,0.18620689655172415,True,True
2020,census tract,1.0126.00,1.0126.00,145.0,15.0,0.10344827586206896,11.0,,,,145.0,15.0,0.10344827586206896,145.0,15.0,0.10344827586206896,True,True
2020,census tract,1.0127.00,1.0127.00,181.0,21.0,0.11602209944751381,9.0,,,,181.0,21.0,0.11602209944751381,181.0,21.0,0.11602209944751381,True,True
2020,census tract,1.0128.00,1.0128.00,156.0,30.0,0.19230769230769232,11.0,,,,156.0,30.0,0.19230769230769232,156.0,30.0,0.19230769230769232,True,True
2020,census tract,1.0129.00,1.0129.00,99.0,17.0,0.1717171717171717,8.0,,,,99.0,17.0,0.1717171717171717,99.0,17.0,0.1717171717171717,True,True
2020,census tract,1.0130.00,1.0130.00,120.0,10.0,0.08333333333333333,26.0,,,,120.0,10.0,0.08333333333333333,120.0,10.0,0.08333333333333333,True,True
2020,census tract,1.0131.00,1.0131.00,130.0,21.0,0.16153846153846155,13.0,,,,130.0,21.0,0.16153846153846155,130.0,21.0,0.16153846153846155,True,True
2020,census tract,1.0132.00,1.0132.00,86.0,10.0,0.11627906976744186,9.0,,,,86.0,10.0,0.11627906976744186,86.0,10.0,0.11627906976744186,True,True
2020,census tract,1.0133.00,1.0133.00,140.0,20.0,0.14285714285714285,14.0,,,,140.0,20.0,0.14285714285714285,140.0,20.0,0.14285714285714285,True,True
2020,census tract,1.0134.00,1.0134.00,189.0,28.0,0.14814814814814814,11.0,,,,189.0,28.0,0.14814814814814814,189.0,28.0,0.14814814814814814,True,True
2020,census tract,1.0135.00,1.0135.00,84.0,,,6.0,,,,84.0,,,84.0,,,True,False
2020,census tract,1.0136.00,1.0136.00,81.0,12.0,0.14814814814814814,8.7,,,,81.0,12.0,0.14814814814814814,81.0,12.0,0.14814814814814814,True,True
2020,census tract,1.0137.00,1.0137.00,203.0,32.0,0.15763546798029557,14.0,,,,203.0,32.0,0.15763546798029557,203.0,32.0,0.15763546798029557,True,True
2020,census tract,1.0138.00,1.0138.00,158.0,18.0,0.11392405063291139,9.0,,,,158.0,18.0,0.11392405063291139,158.0,18.0,0.11392405063291139,True,True
2020,census tract,1.0139.00,1.0139.00,134.0,19.0,0.1417910447761194,13.0,,,,134.0,19.0,0.1417910447761194,134.0,19.0,0.1417910447761194,True,True
2020,census tract,1.0140.00,1.0140.00,190.0,19.0,0.1,14.0,,,,190.0,19.0,0.1,190.0,19.0,0.1,True,True
2020,census tract,1.0142.00,1.0142.00,126.0,12.0,0.09523809523809523,21.5,,,,126.0,12.0,0.09523809523809523,126.0,12.0,0.09523809523809523,True,True
2020,census tract,1.0144.01,1.0144.01,29.0,,,5.0,,,,29.0,,,29.0,,,True,False
2020,census tract,1.0144.02,1.0144.02,42.0,,,10.0,,,,42.0,,,42.0,,,True,False
2020,census tract,1.0145.00,1.0145.00,42.0,,,15.0,,,,42.0,,,42.0,,,True,False
2020,census tract,1.0146.01,1.0146.01,89.0,14.0,0.15730337078651685,9.0,,,,89.0,14.0,0.15730337078651685,89.0,14.0,0.15730337078651685,True,True
2020,census tract,1.0146.02,1.0146.02,85.0,10.0,0.11764705882352941,11.0,,,,85.0,10.0,0.11764705882352941,85.0,10.0,0.11764705882352941,True,True
2020,census tract,1.0147.00,1.0147.00,14.0,0.0,0.0,8.0,,,,14.0,0.0,0.0,14.0,0.0,0.0,True,True
2020,census tract,1.0148.01,1.0148.01,49.0,,,14.0,,,,49.0,,,49.0,,,True,False
2020,census tract,1.0148.02,1.0148.02,113.0,17.0,0.1504424778761062,10.0,,,,113.0,17.0,0.1504424778761062,113.0,17.0,0.1504424778761062,True,True
2020,census tract,1.0149.00,1.0149.00,34.0,,,8.0,,,,34.0,,,34.0,,,True,False
2020,census tract,1.0150.01,1.0150.01,35.0,,,11.5,,,,35.0,,,35.0,,,True,False
2020,census tract,1.0150.02,1.0150.02,59.0,10.0,0.1694915254237288,14.0,,,,59.0,10.0,0.1694915254237288,59.0,10.0,0.1694915254237288,True,True
2020,census tract,1.0151.00,1.0151.00,48.0,,,6.5,,,,48.0,,,48.0,,,True,False
2020,census tract,1.0152.00,1.0152.00,39.0,,,7.0,,,,39.0,,,39.0,,,True,False
2020,census tract,1.0153.00,1.0153.00,109.0,14.0,0.12844036697247707,12.0,,,,109.0,14.0,0.12844036697247707,109.0,14.0,0.12844036697247707,True,True
2020,census tract,1.0154.00,1.0154.00,118.0,13.0,0.11016949152542373,7.0,,,,118.0,13.0,0.11016949152542373,118.0,13.0,0.11016949152542373,True,True
2020,census tract,1.0155.00,1.0155.00,37.0,,,7.0,,,,37.0,,,37.0,,,True,False
2020,census tract,1.0156.01,1.0156.01,34.0,,,5.64,,,,34.0,,,34.0,,,True,False
2020,census tract,1.0157.00,1.0157.00,198.0,16.0,0.08080808080808081,12.0,,,,198.0,16.0,0.08080808080808081,198.0,16.0,0.08080808080808081,True,True
2020,census tract,1.0158.01,1.0158.01,66.0,13.0,0.19696969696969696,11.0,,,,66.0,13.0,0.19696969696969696,66.0,13.0,0.19696969696969696,True,True
2020,census tract,1.0158.02,1.0158.02,26.0,,,7.0,,,,26.0,,,26.0,,,True,False
2020,census tract,1.0159.00,1.0159.00,59.0,,,7.0,,,,59.0,,,59.0,,,True,False
2020,census tract,1.0160.01,1.0160.01,35.0,,,12.5,,,,35.0,,,35.0,,,True,False
2020,census tract,1.0160.02,1.0160.02,18.0,,,8.77,,,,18.0,,,18.0,,,True,False
2020,census tract,1.0161.00,1.0161.00,58.0,,,16.0,,,,58.0,,,58.0,,,True,False
2020,census tract,1.0162.00,1.0162.00,18.0,0.0,0.0,1.0,,,,18.0,0.0,0.0,18.0,0.0,0.0,True,True
2020,census tract,1.0163.00,1.0163.00,61.0,13.0,0.21311475409836064,12.0,,,,61.0,13.0,0.21311475409836064,61.0,13.0,0.21311475409836064,True,True
2020,census tract,1.0164.00,1.0164.00,15.0,,,3.0,,,,15.0,,,15.0,,,True,False
2020,census tract,1.0165.00,1.0165.00,59.0,,,10.0,,,,59.0,,,59.0,,,True,False
2020,census tract,1.0166.00,1.0166.00,90.0,,,5.0,,,,90.0,,,90.0,,,True,False
2020,census tract,1.0167.00,1.0167.00,122.0,11.0,0.09016393442622951,11.5,,,,122.0,11.0,0.09016393442622951,122.0,11.0,0.09016393442622951,True,True
2020,census tract,1.0168.00,1.0168.00,13.0,0.0,0.0,20.0,,,,13.0,0.0,0.0,13.0,0.0,0.0,True,True
2020,census tract,1.0169.00,1.0169.00,100.0,,,11.9,,,,100.0,,,100.0,,,True,False
2020,census tract,1.0170.00,1.0170.00,86.0,12.0,0.13953488372093023,5.0,,,,86.0,12.0,0.13953488372093023,86.0,12.0,0.13953488372093023,True,True
2020,census tract,1.0171.00,1.0171.00,72.0,16.0,0.2222222222222222,11.0,,,,72.0,16.0,0.2222222222222222,72.0,16.0,0.2222222222222222,True,True
2020,census tract,1.0172.00,1.0172.00,138.0,16.0,0.11594202898550725,3.3,,,,138.0,16.0,0.11594202898550725,138.0,16.0,0.11594202898550725,True,True
2020,census tract,1.0173.00,1.0173.00,37.0,,,7.0,,,,37.0,,,37.0,,,True,False
2020,census tract,1.0174.01,1.0174.01,18.0,0.0,0.0,4.0,,,,18.0,0.0,0.0,18.0,0.0,0.0,True,True
2020,census tract,1.0174.02,1.0174.02,16.0,,,3.0,,,,16.0,,,16.0,,,True,False
2020,census tract,1.0175.00,1.0175.00,54.0,,,11.0,,,,54.0,,,54.0,,,True,False
2020,census tract,1.0177.00,1.0177.00,31.0,0.0,0.0,8.0,,,,31.0,0.0,0.0,31.0,0.0,0.0,True,True
2020,census tract,1.0178.00,1.0178.00,62.0,16.0,0.25806451612903225,4.0,,,,62.0,16.0,0.25806451612903225,62.0,16.0,0.25806451612903225,True,True
2020,census tract,1.0179.00,1.0179.00,70.0,11.0,0.15714285714285714,9.5,,,,70.0,11.0,0.15714285714285714,70.0,11.0,0.15714285714285714,True,True
2020,census tract,1.0180.00,1.0180.00,58.0,,,3.73,,,,58.0,,,58.0,,,True,False
2020,census tract,1.0181.00,1.0181.00,35.0,,,7.25,,,,35.0,,,35.0,,,True,False
2020,census tract,1.0182.00,1.0182.00,103.0,12.0,0.11650485436893204,4.0,,,,103.0,12.0,0.11650485436893204,103.0,12.0,0.11650485436893204,True,True
2020,census tract,1.0183.00,1.0183.00,93.0,,,12.0,,,,93.0,,,93.0,,,True,False
2020,census tract,1.0184.00,1.0184.00,63.0,,,3.0,,,,63.0,,,63.0,,,True,False
2020,census tract,1.0185.00,1.0185.00,30.0,,,7.0,,,,30.0,,,30.0,,,True,False
2020,census tract,1.0186.00,1.0186.00,14.0,,,4.0,,,,14.0,,,14.0,,,True,False
2020,census tract,1.0187.00,1.0187.00,70.0,,,8.5,,,,70.0,,,70.0,,,True,False
2020,census tract,1.0188.00,1.0188.00,115.0,16.0,0.1391304347826087,4.0,,,,115.0,16.0,0.1391304347826087,115.0,16.0,0.1391304347826087,True,True
2020,census tract,1.0189.00,1.0189.00,39.0,,,5.04,,,,39.0,,,39.0,,,True,False
2020,census tract,1.0190.00,1.0190.00,33.0,,,3.5,,,,33.0,,,33.0,,,True,False
2020,census tract,1.0191.00,1.0191.00,66.0,,,10.0,,,,66.0,,,66.0,,,True,False
2020,census tract,1.0193.00,1.0193.00,90.0,,,6.0,,,,90.0,,,90.0,,,True,False
2020,census tract,1.0194.00,1.0194.00,43.0,,,5.0,,,,43.0,,,43.0,,,True,False
2020,census tract,1.0195.00,1.0195.00,68.0,,,8.0,,,,68.0,,,68.0,,,True,False
2020,census tract,1.0196.00,1.0196.00,89.0,,,6.0,,,,89.0,,,89.0,,,True,False
2020,census tract,1.0197.02,1.0197.02,19.0,,,4.0,,,,19.0,,,19.0,,,True,False
2020,census tract,1.0198.00,1.0198.00,49.0,,,5.0,,,,49.0,,,49.0,,,True,False
2020,census tract,1.0199.00,1.0199.00,62.0,,,9.0,,,,62.0,,,62.0,,,True,False
2020,census tract,1.0200.00,1.0200.00,73.0,12.0,0.1643835616438356,7.33,,,,73.0,12.0,0.1643835616438356,73.0,12.0,0.1643835616438356,True,True
2020,census tract,1.0201.02,1.0201.02,21.0,,,3.57,,,,21.0,,,21.0,,,True,False
2020,census tract,1.0205.00,1.0205.00,13.0,,,11.0,,,,13.0,,,13.0,,,True,False
2020,census tract,1.0206.00,1.0206.00,16.0,,,1.0,,,,16.0,,,16.0,,,True,False
2020,census tract,1.0207.01,1.0207.01,10.0,0.0,0.0,5.5,,,,10.0,0.0,0.0,10.0,0.0,0.0,True,True
2020,census tract,1.0208.00,1.0208.00,28.0,,,4.76,,,,28.0,,,28.0,,,True,False
2020,census tract,1.0209.01,1.0209.01,51.0,,,5.92,,,,51.0,,,51.0,,,True,False
2020,census tract,1.0211.00,1.0211.00,53.0,,,6.0,,,,53.0,,,53.0,,,True,False
2020,census tract,1.0212.00,1.0212.00,54.0,14.0,0.25925925925925924,3.0,,,,54.0,14.0,0.25925925925925924,54.0,14.0,0.25925925925925924,True,True
2020,census tract,1.0213.03,1.0213.03,31.0,,,4.0,,,,31.0,,,31.0,,,True,False
2020,census tract,1.0215.00,1.0215.00,28.0,,,2.5,,,,28.0,,,28.0,,,True,False
2020,census tract,1.0216.00,1.0216.00,34.0,,,6.0,,,,34.0,,,34.0,,,True,False
2020,census tract,1.0218.00,1.0218.00,93.0,10.0,0.10752688172043011,5.0,,,,93.0,10.0,0.10752688172043011,93.0,10.0,0.10752688172043011,True,True
2020,census tract,1.0219.00,1.0219.00,38.0,0.0,0.0,3.33,,,,38.0,0.0,0.0,38.0,0.0,0.0,True,True
